filename,county,latitude,longitude,well,filetime,casgem_id,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting,comments,month,day,year
Merced_01.01.2005-12.31.2007.csv,Merced,37.0277,-120.8968,W001,2013-09-18 13:29:54,370277N1208968W001,,3/9/2007,00:00,5 - Unable to locate well,,NULL,NULL,NULL,167.350,166.850,NULL,NULL,,,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0307,-120.9082,W001,2013-09-18 13:29:54,370307N1209082W001,,4/8/2005,00:00,,,29.000,0.000,29.000,154.860,153.860,125.860,28.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,8,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0307,-120.9082,W001,2013-09-18 13:29:54,370307N1209082W001,,4/20/2006,00:00,,,26.100,0.000,26.100,154.860,153.860,128.760,25.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0307,-120.9082,W001,2013-09-18 13:29:54,370307N1209082W001,,11/28/2006,00:00,,,28.900,0.000,28.900,154.860,153.860,125.960,27.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,28,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0307,-120.9082,W001,2013-09-18 13:29:54,370307N1209082W001,,3/9/2007,00:00,5 - Unable to locate well,,NULL,NULL,NULL,154.860,153.860,NULL,NULL,,,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0327,-120.6185,W001,2013-09-18 13:29:54,370327N1206185W001,A2,3/23/2005,00:00,,,8.000,0.000,8.000,113.290,112.290,105.290,7.000,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,3,23,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0327,-120.6185,W001,2013-09-18 13:29:54,370327N1206185W001,A2,2/14/2007,00:00,1 - Pumping,,NULL,NULL,NULL,113.290,112.290,NULL,NULL,,,SAN LUIS CANAL COMPANY,Voluntary,2,14,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0327,-120.6185,W001,2013-09-18 13:29:54,370327N1206185W001,A2,10/11/2007,00:00,,,12.000,0.000,12.000,113.290,112.290,101.290,11.000,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,10,11,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0327,-120.6185,W001,2013-09-18 13:29:54,370327N1206185W001,A2,1/26/2007,00:00,5 - Unable to locate well,,NULL,NULL,NULL,113.290,112.290,NULL,NULL,,,SAN LUIS CANAL COMPANY,Voluntary,1,26,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0327,-120.631,W001,2013-09-18 13:29:54,370327N1206310W001,A3,3/23/2005,00:00,,,3.600,0.000,3.600,113.290,112.290,109.690,2.600,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,3,23,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0327,-120.631,W001,2013-09-18 13:29:54,370327N1206310W001,A3,2/14/2007,00:00,,1 - Pumping,78.600,0.000,78.600,113.290,112.290,34.690,77.600,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,2,14,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0327,-120.631,W001,2013-09-18 13:29:54,370327N1206310W001,A3,10/11/2007,00:00,,,10.000,0.000,10.000,113.290,112.290,103.290,9.000,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,10,11,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0327,-120.631,W001,2013-09-18 13:29:54,370327N1206310W001,A3,1/26/2007,00:00,4 - Can't get tape in casing,,NULL,NULL,NULL,113.290,112.290,NULL,NULL,,,SAN LUIS CANAL COMPANY,Voluntary,1,26,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8399,W001,2013-09-18 13:29:54,370332N1208399W001,,4/8/2005,00:00,,,8.200,0.000,8.200,126.190,125.690,117.990,7.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,8,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8399,W001,2013-09-18 13:29:54,370332N1208399W001,,4/20/2006,00:00,,,7.200,0.000,7.200,126.190,125.690,118.990,6.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8399,W001,2013-09-18 13:29:54,370332N1208399W001,,11/29/2006,00:00,,,8.800,0.000,8.800,126.190,125.690,117.390,8.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8399,W001,2013-09-18 13:29:54,370332N1208399W001,,3/9/2007,00:00,,,7.500,0.000,7.500,126.190,125.690,118.690,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8399,W001,2013-09-18 13:29:54,370332N1208399W001,,11/9/2007,00:00,4 - Can't get tape in casing,,NULL,NULL,NULL,126.190,125.690,NULL,NULL,,,Department of Water Resources,Voluntary,11,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8399,W001,2013-09-18 13:29:54,370332N1208399W001,,7/20/2006,00:00,9 - Temporarily inaccessible,,NULL,NULL,NULL,126.190,125.690,NULL,NULL,,,Department of Water Resources,Voluntary,7,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8879,W001,2013-09-18 13:29:54,370332N1208879W001,MW5,4/20/2006,00:00,7 - Special/Other,,NULL,NULL,NULL,158.840,156.840,NULL,NULL,,,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8879,W001,2013-09-18 13:29:54,370332N1208879W001,MW5,11/29/2006,00:00,,,42.800,0.000,42.800,158.840,156.840,116.040,40.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8879,W001,2013-09-18 13:29:54,370332N1208879W001,MW5,3/9/2007,00:00,5 - Unable to locate well,,NULL,NULL,NULL,158.840,156.840,NULL,NULL,,,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8879,W001,2013-09-18 13:29:54,370332N1208879W001,MW5,11/9/2007,00:00,9 - Temporarily inaccessible,,NULL,NULL,NULL,158.840,156.840,NULL,NULL,,,Department of Water Resources,Voluntary,11,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0332,-120.8879,W001,2013-09-18 13:29:54,370332N1208879W001,MW5,7/20/2006,00:00,8 - Casing leaking or wet,,NULL,NULL,NULL,158.840,156.840,NULL,NULL,,,Department of Water Resources,Voluntary,7,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0341,-120.8243,W001,2013-09-18 13:29:54,370341N1208243W001,,4/8/2005,00:00,9 - Temporarily inaccessible,,NULL,NULL,NULL,120.060,118.560,NULL,NULL,,,Department of Water Resources,Voluntary,4,8,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0341,-120.8243,W001,2013-09-18 13:29:54,370341N1208243W001,,4/20/2006,00:00,9 - Temporarily inaccessible,,NULL,NULL,NULL,120.060,118.560,NULL,NULL,,,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0341,-120.8243,W001,2013-09-18 13:29:54,370341N1208243W001,,11/29/2006,00:00,9 - Temporarily inaccessible,,NULL,NULL,NULL,120.060,118.560,NULL,NULL,,,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0341,-120.8243,W001,2013-09-18 13:29:54,370341N1208243W001,,3/9/2007,00:00,5 - Unable to locate well,,NULL,NULL,NULL,120.060,118.560,NULL,NULL,,,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0368,-120.8502,W001,2013-09-18 13:29:54,370368N1208502W001,10S10E26E001M,4/8/2005,00:00,,,10.800,0.000,10.800,130.770,129.770,119.970,9.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,8,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0368,-120.8502,W001,2013-09-18 13:29:54,370368N1208502W001,10S10E26E001M,4/20/2006,00:00,,,9.500,0.000,9.500,130.770,129.770,121.270,8.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0368,-120.8502,W001,2013-09-18 13:29:54,370368N1208502W001,10S10E26E001M,11/29/2006,00:00,,,11.100,0.000,11.100,130.770,129.770,119.670,10.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0368,-120.8502,W001,2013-09-18 13:29:54,370368N1208502W001,10S10E26E001M,3/9/2007,00:00,,,8.200,0.000,8.200,130.770,129.770,122.570,7.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0368,-120.8502,W001,2013-09-18 13:29:54,370368N1208502W001,10S10E26E001M,11/9/2007,00:00,,,13.900,0.000,13.900,130.770,129.770,116.870,12.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0368,-120.8502,W001,2013-09-18 13:29:54,370368N1208502W001,10S10E26E001M,7/20/2006,00:00,,,7.900,0.000,7.900,130.770,129.770,122.870,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,7,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0391,-120.6385,W001,2013-09-18 13:29:54,370391N1206385W001,A4,3/23/2005,00:00,,,7.100,0.000,7.100,116.290,111.290,109.190,2.100,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,3,23,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0391,-120.6385,W001,2013-09-18 13:29:54,370391N1206385W001,A4,2/14/2007,00:00,,1 - Pumping,66.000,0.000,66.000,116.290,111.290,50.290,61.000,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,2,14,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0391,-120.6385,W001,2013-09-18 13:29:54,370391N1206385W001,A4,10/11/2007,00:00,,,15.000,0.000,15.000,116.290,111.290,101.290,10.000,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,10,11,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0391,-120.6385,W001,2013-09-18 13:29:54,370391N1206385W001,A4,1/26/2007,00:00,5 - Unable to locate well,,NULL,NULL,NULL,116.290,111.290,NULL,NULL,,,SAN LUIS CANAL COMPANY,Voluntary,1,26,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0413,-120.8929,W001,2013-09-18 13:29:54,370413N1208929W001,,4/13/2005,00:00,,,28.900,0.000,28.900,149.340,148.840,120.440,28.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,13,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0413,-120.8929,W001,2013-09-18 13:29:54,370413N1208929W001,,4/20/2006,00:00,,,19.500,0.000,19.500,149.340,148.840,129.840,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0413,-120.8929,W001,2013-09-18 13:29:54,370413N1208929W001,,11/28/2006,00:00,,,24.400,0.000,24.400,149.340,148.840,124.940,23.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,28,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0413,-120.8929,W001,2013-09-18 13:29:54,370413N1208929W001,,4/11/2007,00:00,,,33.500,0.000,33.500,149.340,148.840,115.840,33.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,11,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0413,-120.8929,W001,2013-09-18 13:29:54,370413N1208929W001,,11/12/2007,00:00,,,27.900,0.000,27.900,149.340,148.840,121.440,27.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,12,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0413,-120.9257,W001,2013-09-18 13:29:54,370413N1209257W001,,11/12/2007,00:00,,,37.900,0.000,37.900,156.870,156.270,118.970,37.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,12,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0416,-120.8127,W001,2013-09-18 13:29:54,370416N1208127W001,,4/12/2005,00:00,,,12.100,0.000,12.100,114.450,114.450,102.350,12.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,12,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0416,-120.8127,W001,2013-09-18 13:29:54,370416N1208127W001,,4/20/2006,00:00,,,11.600,0.000,11.600,114.450,114.450,102.850,11.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0416,-120.8127,W001,2013-09-18 13:29:54,370416N1208127W001,,11/29/2006,00:00,,,12.900,0.000,12.900,114.450,114.450,101.550,12.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0416,-120.8127,W001,2013-09-18 13:29:54,370416N1208127W001,,4/11/2007,00:00,1 - Pumping,,NULL,NULL,NULL,114.450,114.450,NULL,NULL,,,Department of Water Resources,Voluntary,4,11,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0416,-120.8127,W001,2013-09-18 13:29:54,370416N1208127W001,,11/12/2007,00:00,,,14.500,0.000,14.500,114.450,114.450,99.950,14.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,12,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8816,W001,2013-09-18 13:29:54,370424N1208816W001,,4/8/2005,00:00,,,19.300,0.000,19.300,141.620,140.820,122.320,18.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,8,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8816,W001,2013-09-18 13:29:54,370424N1208816W001,,4/20/2006,00:00,,,15.200,0.000,15.200,141.620,140.820,126.420,14.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8816,W001,2013-09-18 13:29:54,370424N1208816W001,,11/29/2006,00:00,,,19.800,0.000,19.800,141.620,140.820,121.820,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8816,W001,2013-09-18 13:29:54,370424N1208816W001,,3/9/2007,00:00,,,22.300,0.000,22.300,141.620,140.820,119.320,21.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8816,W001,2013-09-18 13:29:54,370424N1208816W001,,11/9/2007,00:00,,,28.600,0.000,28.600,141.620,140.820,113.020,27.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8816,W001,2013-09-18 13:29:54,370424N1208816W001,,7/20/2006,00:00,,,19.200,0.000,19.200,141.620,140.820,122.420,18.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,7,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8935,W001,2013-09-18 13:29:54,370424N1208935W001,,4/8/2005,00:00,4 - Can't get tape in casing,,NULL,NULL,NULL,148.040,146.840,NULL,NULL,,,Department of Water Resources,Voluntary,4,8,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8935,W001,2013-09-18 13:29:54,370424N1208935W001,,4/20/2006,00:00,4 - Can't get tape in casing,,NULL,NULL,NULL,148.040,146.840,NULL,NULL,,,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8935,W001,2013-09-18 13:29:54,370424N1208935W001,,11/29/2006,00:00,4 - Can't get tape in casing,,NULL,NULL,NULL,148.040,146.840,NULL,NULL,,,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8935,W001,2013-09-18 13:29:54,370424N1208935W001,,3/9/2007,00:00,4 - Can't get tape in casing,,NULL,NULL,NULL,148.040,146.840,NULL,NULL,,,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8935,W001,2013-09-18 13:29:54,370424N1208935W001,,11/9/2007,00:00,4 - Can't get tape in casing,,NULL,NULL,NULL,148.040,146.840,NULL,NULL,,,Department of Water Resources,Voluntary,11,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0424,-120.8935,W001,2013-09-18 13:29:54,370424N1208935W001,,7/20/2006,00:00,4 - Can't get tape in casing,,NULL,NULL,NULL,148.040,146.840,NULL,NULL,,,Department of Water Resources,Voluntary,7,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0432,-120.9268,W001,2013-09-18 13:29:54,370432N1209268W001,,4/8/2005,00:00,,,27.400,0.000,27.400,155.370,154.870,127.970,26.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,8,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0432,-120.9268,W001,2013-09-18 13:29:54,370432N1209268W001,,4/20/2006,00:00,,,25.000,0.000,25.000,155.370,154.870,130.370,24.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0432,-120.9268,W001,2013-09-18 13:29:54,370432N1209268W001,,11/29/2006,00:00,,,27.800,0.000,27.800,155.370,154.870,127.570,27.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0432,-120.9268,W001,2013-09-18 13:29:54,370432N1209268W001,,3/9/2007,00:00,,,27.100,0.000,27.100,155.370,154.870,128.270,26.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0438,-120.651,W001,2013-09-18 13:29:54,370438N1206510W001,,3/23/2005,00:00,5 - Unable to locate well,,NULL,NULL,NULL,115.290,109.290,NULL,NULL,,,SAN LUIS CANAL COMPANY,Voluntary,3,23,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0438,-120.651,W001,2013-09-18 13:29:54,370438N1206510W001,,2/14/2007,00:00,,,11.600,0.000,11.600,115.290,109.290,103.690,5.600,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,2,14,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0438,-120.651,W001,2013-09-18 13:29:54,370438N1206510W001,,10/11/2007,00:00,,,11.700,0.000,11.700,115.290,109.290,103.590,5.700,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,10,11,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0438,-120.651,W001,2013-09-18 13:29:54,370438N1206510W001,,1/26/2007,00:00,,,19.700,0.000,19.700,115.290,109.290,95.590,13.700,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,1,26,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0443,-120.9129,W001,2013-09-18 13:29:54,370443N1209129W001,,4/13/2005,00:00,,,14.700,0.000,14.700,142.160,141.160,127.460,13.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,13,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0443,-120.9129,W001,2013-09-18 13:29:54,370443N1209129W001,,4/20/2006,00:00,,,13.300,0.000,13.300,142.160,141.160,128.860,12.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0443,-120.9129,W001,2013-09-18 13:29:54,370443N1209129W001,,11/28/2006,00:00,,,15.800,0.000,15.800,142.160,141.160,126.360,14.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,28,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0443,-120.9129,W001,2013-09-18 13:29:54,370443N1209129W001,,4/11/2007,00:00,,,14.900,0.000,14.900,142.160,141.160,127.260,13.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,11,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0443,-120.9129,W001,2013-09-18 13:29:54,370443N1209129W001,,11/12/2007,00:00,,,24.600,0.000,24.600,142.160,141.160,117.560,23.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,12,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0463,-120.8554,W001,2013-09-18 13:29:54,370463N1208554W001,10S10E22J001M,4/8/2005,00:00,,,14.900,0.000,14.900,128.780,128.780,113.880,14.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,8,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0463,-120.8554,W001,2013-09-18 13:29:54,370463N1208554W001,10S10E22J001M,4/20/2006,00:00,,,11.700,0.000,11.700,128.780,128.780,117.080,11.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0463,-120.8554,W001,2013-09-18 13:29:54,370463N1208554W001,10S10E22J001M,11/29/2006,00:00,,,13.300,0.000,13.300,128.780,128.780,115.480,13.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0463,-120.8554,W001,2013-09-18 13:29:54,370463N1208554W001,10S10E22J001M,3/9/2007,00:00,,,12.000,0.000,12.000,128.780,128.780,116.780,12.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0463,-120.8554,W001,2013-09-18 13:29:54,370463N1208554W001,10S10E22J001M,11/9/2007,00:00,,,16.900,0.000,16.900,128.780,128.780,111.880,16.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0463,-120.8554,W001,2013-09-18 13:29:54,370463N1208554W001,10S10E22J001M,7/20/2006,00:00,,,6.900,0.000,6.900,128.780,128.780,121.880,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,7,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0513,-120.8938,W001,2013-09-18 13:29:54,370513N1208938W001,,4/8/2005,00:00,,,21.600,0.000,21.600,139.830,138.830,118.230,20.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,8,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0513,-120.8938,W001,2013-09-18 13:29:54,370513N1208938W001,,4/20/2006,00:00,,,15.400,0.000,15.400,139.830,138.830,124.430,14.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0513,-120.8938,W001,2013-09-18 13:29:54,370513N1208938W001,,11/29/2006,00:00,,,18.800,0.000,18.800,139.830,138.830,121.030,17.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,29,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0513,-120.8938,W001,2013-09-18 13:29:54,370513N1208938W001,,3/9/2007,00:00,,,26.100,0.000,26.100,139.830,138.830,113.730,25.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,3,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0513,-120.8938,W001,2013-09-18 13:29:54,370513N1208938W001,,11/9/2007,00:00,,,27.500,0.000,27.500,139.830,138.830,112.330,26.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,9,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0513,-120.8938,W001,2013-09-18 13:29:54,370513N1208938W001,,7/20/2006,00:00,,,19.700,0.000,19.700,139.830,138.830,120.130,18.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,7,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0543,-120.6316,W001,2013-09-18 13:29:54,370543N1206316W001,SJ2,3/23/2005,00:00,,,7.600,0.000,7.600,107.280,107.280,99.680,7.600,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,3,23,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0543,-120.6316,W001,2013-09-18 13:29:54,370543N1206316W001,SJ2,2/14/2007,00:00,1 - Pumping,,NULL,NULL,NULL,107.280,107.280,NULL,NULL,,,SAN LUIS CANAL COMPANY,Voluntary,2,14,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0543,-120.6316,W001,2013-09-18 13:29:54,370543N1206316W001,SJ2,10/11/2007,00:00,,,12.000,0.000,12.000,107.280,107.280,95.280,12.000,UNK - Unknown,Unknown,SAN LUIS CANAL COMPANY,Voluntary,10,11,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0543,-120.6316,W001,2013-09-18 13:29:54,370543N1206316W001,SJ2,1/26/2007,00:00,1 - Pumping,,NULL,NULL,NULL,107.280,107.280,NULL,NULL,,,SAN LUIS CANAL COMPANY,Voluntary,1,26,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0555,-120.8093,W001,2013-09-18 13:29:54,370555N1208093W001,,4/15/2005,00:00,,,15.600,0.000,15.600,107.390,106.390,91.790,14.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,15,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0555,-120.8093,W001,2013-09-18 13:29:54,370555N1208093W001,,4/20/2006,00:00,,,11.200,0.000,11.200,107.390,106.390,96.190,10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,20,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0555,-120.8093,W001,2013-09-18 13:29:54,370555N1208093W001,,11/30/2006,00:00,,,13.000,0.000,13.000,107.390,106.390,94.390,12.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,30,2006
Merced_01.01.2005-12.31.2007.csv,Merced,37.0555,-120.8093,W001,2013-09-18 13:29:54,370555N1208093W001,,11/12/2007,00:00,,,14.300,0.000,14.300,107.390,106.390,93.090,13.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,12,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0563,-120.9368,W001,2013-09-18 13:29:54,370563N1209368W001,,11/12/2007,00:00,,,10.800,0.000,10.800,136.140,135.640,125.340,10.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,11,12,2007
Merced_01.01.2005-12.31.2007.csv,Merced,37.0593,-120.6893,W001,2013-09-18 13:29:54,370593N1206893W001,17C@,4/12/2005,00:00,,,6.200,0.000,6.200,105.260,105.260,99.060,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,4,12,2005
Merced_01.01.2005-12.31.2007.csv,Merced,37.0593,-120.6893,W001,2013-09-18 13:29:54,370593N1206893W001,17C@,3/23/2005,00:00,,,6.300,0.000,6.300,105.260,105.260,98.960,6.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,3,23,2005
